Date,Rice ‐ (Kekulu white),lag_1,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_mean_6,rolling_std_6,rolling_max_6,rolling_min_6,rolling_mean_12,rolling_std_12,rolling_max_12,rolling_min_12,ewma_3,ewma_6,ewma_12,volatility_3,volatility_6,volatility_12,month,quarter,year,month_sin,month_cos,pct_change_1,pct_change_3,fuel_lag_1,fuel_lag_3,fuel_rolling_mean_3,fuel_pct_change,usd_lag_1,usd_rolling_mean_3,usd_pct_change,local_fuel_lag_1,local_fuel_pct_change
2015-09-01,63.121817129629626,64.27583333333334,67.66712121212119,70.64608333333332,75.57916476013509,64.11521420424047,0.9236220436454633,64.94799214975845,63.121817129629626,66.2406033743665,2.4503678131958893,69.20484126984127,63.121817129629626,70.6731218384499,5.28620817375592,78.1509445520079,63.121817129629626,64.32463192055376,66.13016335912766,67.66143990119826,0.015503271764162517,0.011539194224882563,0.01897625866403223,9,3,2015,-1.0,-1.8369701987210297e-16,-0.01795412278389308,-0.06717153029523837,46.52,61.48,50.23333333333334,0.02364574376612194,133.8829333333334,135.4819554834055,0.03730120870343856,6228.2340586666705,0.061828967292728576
2015-10-01,65.38409391534393,63.121817129629626,64.94799214975845,69.20484126984127,76.39233256822541,64.26058145943563,1.1312155093251532,65.38409391534393,63.121817129629626,65.60381214861694,1.976633292293184,68.22601515151514,63.121817129629626,69.75576861737646,5.157077812732639,78.1509445520079,63.121817129629626,64.85436291794883,65.91700066090374,67.3110789802976,0.029112009595316665,0.024867637015514674,0.022994638508014722,10,4,2015,-0.8660254037844386,0.5000000000000001,0.03583985519726718,0.006714630447387959,47.62,56.56,47.52333333333333,0.017009659806803912,138.8769285714286,137.88478730158735,0.014527765333848697,6613.31933857143,0.03178453748673449
2015-11-01,66.83815972222223,65.38409391534393,64.27583333333334,68.22601515151514,77.59556504218884,65.11469025573193,1.872761147407187,66.83815972222223,63.121817129629626,65.37250291040147,1.6650547992761668,67.66712121212119,63.121817129629626,68.8593181740459,4.572213708387009,78.1509445520079,63.121817129629626,65.84626132008553,66.1801889641376,67.23832217136292,0.027970977380692808,0.02768648282414507,0.023785562659843863,11,4,2015,-0.5000000000000004,0.8660254037844384,0.02223883088080969,0.039864537820936796,48.43,46.52,46.77333333333333,-0.08589717117489148,140.8945,140.59873057644108,0.008022053081523595,6823.520635,-0.07856418976008572
2015-12-01,68.05933967652717,66.83815972222223,63.121817129629626,67.66712121212119,78.1509445520079,66.76053110469778,1.3393112492528498,68.05933967652717,65.38409391534393,65.43787265446913,1.7770884535972813,68.05933967652717,63.121817129629626,68.01835110108918,3.5132923898462436,74.87013333333333,63.121817129629626,66.95280049830635,66.71708916767747,67.3646325567728,0.00921420231922027,0.028798539033594583,0.024798300984179632,12,4,2015,-2.4492935982947064e-16,1.0,0.01827069984242735,0.07822212305386644,44.27,47.62,43.56999999999999,-0.14140501468262945,142.0247631578947,142.12253057644105,0.010023360587837482,6287.436264999999,-0.13279900754588436
2016-01-01,68.596,68.05933967652717,65.38409391534393,64.94799214975845,74.87013333333333,67.8311664662498,0.9008595178824893,68.596,66.83815972222223,66.04587396284272,2.1589816458383377,68.596,63.121817129629626,67.49550665664474,2.794179344757204,72.9787829861111,63.121817129629626,67.77440024915317,67.25392083405534,67.55407370188468,0.007412065046159369,0.020411404895082128,0.023299341844283488,1,1,2016,0.49999999999999994,0.8660254037844387,0.007885182636556243,0.04912366131149115,38.01,48.43,37.660000000000004,-0.19231781110234147,143.4483285714285,143.13778224310772,0.0034292935544839587,5452.470968999997,-0.18954803177788315
2016-02-01,65.96293333333335,68.596,66.83815972222223,64.27583333333334,72.9787829861111,67.53942433662017,1.3914000101622628,68.596,65.96293333333335,66.32705729617605,1.9852183583463459,68.596,63.121817129629626,66.91085251891325,2.2169273673710626,70.64608333333332,63.121817129629626,66.86866679124327,66.88506726242048,67.3092828759537,0.03016257261928873,0.02771690116159017,0.02451004542870195,2,1,2016,0.8660254037844386,0.5000000000000001,-0.0383851342157947,-0.013094711053181274,30.7,44.27,33.63,0.04820846905537457,143.940255,143.7723155764411,-8.26165140899171e-05,4418.9658285000005,0.0481218697256216
2016-03-01,62.476066666666675,65.96293333333335,68.05933967652717,63.121817129629626,70.64608333333332,65.67833333333334,3.0698768495022972,68.596,62.476066666666675,66.21943221901556,2.1996602015538897,68.596,62.476066666666675,66.23001779669103,2.2200610508533916,69.20484126984127,62.476066666666675,64.67236672895497,65.62535280649082,66.565711151448,0.03172956488198435,0.035873571460144055,0.026977004060838514,3,1,2016,1.0,6.123233995736766e-17,-0.05286100072363886,-0.08203536849456239,32.18,38.01,33.696666666666665,0.1873834679925419,143.9283631578947,143.9426643859649,0.0002154672048293449,4631.614726421051,0.1876393101894509
2016-04-01,64.07036666666667,62.476066666666675,68.596,65.38409391534393,69.20484126984127,64.1697888888889,1.7455581833558924,65.96293333333335,62.476066666666675,66.00047767756935,2.3590494327543317,68.596,62.476066666666675,65.80214491309314,2.085294782245608,68.596,62.476066666666675,64.37136669781083,65.18107105225535,66.18181199994318,0.041706497844081224,0.03393932920956133,0.028555393292752612,4,2,2016,0.8660254037844387,-0.4999999999999998,0.025518571911804067,-0.06597517833887301,38.21,30.7,37.32333333333333,0.08819680711855526,143.959375,143.92929049707604,-0.0004115165592140091,5500.6877187499995,0.08774899611274223
2016-05-01,65.89336666666667,64.07036666666667,65.96293333333335,66.83815972222223,68.22601515151514,64.14659999999999,1.709924987633241,65.89336666666667,62.476066666666675,65.84301216831008,2.3232115862304847,68.596,62.476066666666675,65.60775753935577,1.942648957205863,68.596,62.476066666666675,65.13236668223874,65.3845840849443,66.13743579482372,0.04612293426664862,0.034939578104327296,0.03006242285343371,5,2,2016,0.49999999999999994,-0.8660254037844387,0.028453091418757737,-0.0010546327028111424,41.58,32.18,42.17666666666667,0.12409812409812426,143.9001333333334,144.5032427777778,0.012161814072907395,5983.367544000002,0.1377691964831096
2016-06-01,67.72463333333332,65.89336666666667,62.476066666666675,68.05933967652717,67.66712121212119,65.89612222222222,1.8271348917339434,67.72463333333332,64.07036666666667,65.78722777777777,2.262577272386474,68.596,62.476066666666675,65.61255021612345,1.9482543103011776,68.596,62.476066666666675,66.42850000778603,66.05316958448401,66.3816200315175,0.0015392031526408683,0.03622869143882519,0.03121309086661529,6,2,2016,1.2246467991473532e-16,-1.0,0.02779136594932896,0.08400923660366977,46.74,38.21,45.52333333333333,0.0323063756953359,145.65022,144.94464202020205,-0.002517313552477196,6807.6912827999995,0.029707736865489442
2016-07-01,67.72656666666667,67.72463333333332,64.07036666666667,68.596,64.94799214975845,67.11485555555555,1.057840849893149,67.72656666666667,65.89336666666667,65.64232222222222,2.0660168332829985,67.72656666666667,62.476066666666675,65.84409809253246,2.0256693289882444,68.596,62.476066666666675,67.07753333722636,66.5312830365362,66.58853489846354,0.016223268911085303,0.03601650336417117,0.0284849964744424,7,3,2016,-0.4999999999999997,-0.8660254037844388,2.854697379950366e-05,0.05706538280047302,48.25,41.58,46.64666666666667,-0.06839378238341964,145.2835727272727,145.44692915470492,0.0008495248791897669,7009.932384090908,-0.06760235972394646
2016-08-01,66.2718,67.72656666666667,65.89336666666667,65.96293333333335,64.27583333333334,67.24099999999999,0.83935237799353,67.72656666666667,66.2718,65.6938,2.0794075500277494,67.72656666666667,62.476066666666675,66.01042864808802,1.9662650994995312,68.596,62.476066666666675,66.67466666861318,66.45714502609728,66.53980645254607,0.024701751771755823,0.03310456379822024,0.029163373731392734,8,3,2016,-0.8660254037844385,-0.5000000000000004,-0.02148000021655716,0.005743117288993682,44.95,46.74,46.34666666666667,0.01979977753058959,145.4069947368421,145.4305073365231,0.0013339097542275358,6536.044413421053,0.021160098401196592
2016-09-01,66.496,66.2718,67.72463333333332,62.476066666666675,63.121817129629626,66.83145555555555,0.7832524088216531,67.72656666666667,66.2718,66.36378888888889,1.3576512927633568,67.72656666666667,64.07036666666667,66.29161055395222,1.7443708613086881,68.596,62.476066666666675,66.5853333343066,66.46824644721235,66.53306699830821,0.013490989996695797,0.02014847294306533,0.028414119594321868,9,3,2016,-1.0,-1.8369701987210297e-16,0.003383037732489491,-0.018141601849450018,45.84,48.25,45.78666666666667,0.015924956369982368,145.6009545454545,145.59760976076555,0.0012632159941510235,6674.347756363634,0.017208289023726397
2016-10-01,69.75616666666669,66.496,67.72656666666667,64.07036666666667,65.38409391534393,67.5079888888889,1.9502035535731543,69.75616666666669,66.2718,67.31142222222222,1.4196107251511705,69.75616666666669,65.89336666666667,66.65594994989578,1.97846981696758,69.75616666666669,62.476066666666675,68.17075000048663,67.4076522241993,67.02892848574798,0.03576081200442219,0.025263000772951384,0.029941078583870025,10,4,2016,-0.8660254037844386,0.5000000000000001,0.04902801170997795,0.02996756073564466,46.57,44.95,47.31,0.06334550139574846,145.78488,146.08604484848482,0.007459072573232639,6789.2018616,0.07127707266107963
2016-11-01,73.54509999999999,69.75616666666669,66.2718,65.89336666666667,66.83815972222223,69.93242222222223,3.527853769382576,73.54509999999999,66.496,68.58671111111111,2.72639540905565,73.54509999999999,66.2718,67.2148616397106,2.8080464200829707,73.54509999999999,62.476066666666675,70.85792500024331,69.16120873157092,68.03141641101753,0.028005016265528204,0.02989494500662481,0.03283235271249775,11,4,2016,-0.5000000000000004,0.8660254037844384,0.05431682264650384,0.10974954656430014,49.52,45.84,46.94,-0.0967285945072699,146.8723,146.80938222222218,0.006118694040105677,7273.116296,-0.09120175314188372
2016-12-01,82.29073333333334,73.54509999999999,66.496,67.72463333333332,68.05933967652717,75.19733333333333,6.428549340334039,82.29073333333334,69.75616666666669,71.01439444444445,6.145914552011827,82.29073333333334,66.2718,68.40081111111111,5.191141248267231,82.29073333333334,62.476066666666675,76.57432916678832,72.91250147493162,70.22515747598919,0.03891262037786982,0.05102684581961871,0.04583606966888912,12,4,2016,-2.4492935982947064e-16,1.0,0.11891524157739064,0.23752907443054228,44.73,46.57,49.18666666666667,0.1918175720992623,147.7709666666666,147.84175380116957,0.007518581594459617,6609.795338999997,0.20077834976080133
2017-01-01,87.95084626022125,82.29073333333334,69.75616666666669,67.72656666666667,68.596,81.26222653118485,7.257737320268387,87.95084626022125,73.54509999999999,74.38510771003688,8.907577330586703,87.95084626022125,66.2718,70.01371496612956,7.671527591963155,87.95084626022125,62.476066666666675,82.26258771350479,77.2091714135858,72.9521865197172,0.03390070349456402,0.049562457951738643,0.048066168334993796,1,1,2017,0.49999999999999994,0.8660254037844387,0.06878189922017852,0.2608325609476041,53.31,49.52,50.873333333333335,0.023822922528606183,148.8819947368421,148.91584745196323,0.008144612904214643,7936.8991394210525,0.03216156391506342
2017-02-01,84.81315816899152,87.95084626022125,73.54509999999999,66.2718,65.96293333333335,85.01824592084871,2.835624327330665,87.95084626022125,82.29073333333334,77.47533407153547,8.744668662526507,87.95084626022125,66.496,71.58456703576773,8.635968462396999,87.95084626022125,62.476066666666675,83.53787294124815,79.38173905798743,74.77695138883632,0.0788701294914583,0.05357513945305399,0.04776232444552296,2,1,2017,0.8660254037844386,0.5000000000000001,-0.0356754735701601,0.1532129015936008,54.58,44.73,54.25333333333333,0.005313301575668783,150.094580952381,149.93129374825958,0.004815127891951709,8192.162228380954,0.010154013694235742
2017-03-01,76.81748737373736,84.81315816899152,82.29073333333334,66.496,62.476066666666675,83.19383060098339,5.740608535093924,87.95084626022125,76.81748737373736,79.19558196715836,6.992533428964347,87.95084626022125,69.75616666666669,72.77968542802363,8.2443283245359,87.95084626022125,64.07036666666667,80.17768015749276,78.64909571963027,75.09088000189803,0.08259573314637,0.07753841332893167,0.05467371189574424,3,1,2017,1.0,6.123233995736766e-17,-0.09427394248570087,-0.06651108500182645,54.87,53.31,53.68000000000001,-0.05977765627847631,150.8173055555556,150.77979405337018,0.004045889126387481,8275.345555833335,-0.05597362092162683
