Date,Rice ‐ (Kekulu white),Rice ‐ (Kekulu ‐ red),Rice ‐ (Samba),Rice ‐ (Nadu‐White),Rice ‐ (Nadu‐Red),Rice flour,Wheat flour,Kurakkan flour,Ulundu flour,Green gram,Gram,Maize,Cowpea,Bread (Normal),Biscuits,Buns/ Spunchi,Cake,Noodles/Pastra,Chicken,Beef,Pork,Mutton,Sausages / Meat balls,Kelavalla,Thalapath,Paraw,Balaya,Mullet,Seer,Mora,Salaya/ Sudaya,Hurulla,Kumbalawa/ Angila,Linna,Teppili/ Tilapiya/ Korali,Prawns,Sprats (dry),Katta (dry),Keerameen (dry),Balaya (dry),Hurulla (dry),Mora/Keelan (dry),Anguluwa (dry),Salaya (dry),Canned fish (Salmon),Maldives fish,Milk packets (liquid) & sterilized milk,Cow milk,Condensed milk,Milk powder,Infant milk powder,Yoghurt/ Moru,Cheese,Curd,Hen,Coconut (Nuts),Butter,Margarine,Coconut oil,Vegetable oil,Gingerly oil,Cadju nuts & Groundnuts,Banana ‐ Ambul,Banana ‐ Kolikuttu,Banana ‐ Seeni,Banana ‐ Anamalu,Papaw,Apple,Mangoes,Oranges,Pineapple,Water Melon,Dates,Brinjal,Sweet pumpkin,Long beans,Bandakka,Bitter gourd,Snake gourd,Polos,Ridge gourd,Ash plantain,Elabattu/Tibbatu,dambala,Cucumber/Kekiri,Plantain flower,Beans,Carrot,Cabbage,Beetroot,Leeks,Capsicum,Tomatoes,Radish,knol khol,Mukunuwenna,Gotukola,Sarana & Thampala,Katurumurunga,Kankun,cabbage leave,Potatoes,Jak and jak seeds,Mannioc,Bread fruit,Sweet Potatoes,Dhal ‐ Misoor,Red onions,Bombay onions,Garlic,Green chilies,Mushrooms,Soya meat,Papadam,Sugar,Jam,Ice‐cream,Chocolates,Juggery ,Treacle,Chilly powder ,Pepper,Dried chilies,Curry powder (Sarakku), Salt,Turmeric/Turmeric powder,Limes,Curry leaves ,Goraka ,Cinnamon ,Tamarind,Cumin & Panel seeds ,Mathe seeds ,Mustard,Ginger ,Coriander,Marmite/ Vegemite ,Soup cubes/ powder ,Sauce,Cereal flour like Triposha, Coffee powder/ seeds,Tea dust/ leaves ,Soft drinks,Fruit drinks/ Cordials,  Bottled water,Brent_USD,USD_LKR
2014-09-01,75.57916476013509,76.91869866124424,84.177739256477,81.41442786408791,81.76332587183003,51.435769230769225,96.52800736851438,135.0,116.86274509803923,305.6687288362846,154.5982048910573,169.1882264957265,215.96454528113722,60.52722222222222,406.5789473684211,22.955135416666664,193.64014347658917,219.84861519607844,416.40534504710973,492.30029048656496,518.75,1207.3984090909091,219.5,771.469485519354,774.1126505376344,776.7772544719643,578.2001363636364,692.4751495726495,1049.750238095238,668.9641339869281,208.81421115921114,332.14388577653284,458.8429978632478,311.8134887631191,298.93191769547326,929.4854595819695,512.8652784951792,940.4546007969303,637.9770786092214,751.1494402269764,475.8794117647059,916.1026354895104,698.0119102103083,476.78087519098545,248.2875,1806.8314212197733,30.0,68.24055555555555,188.55263157894737,354.2348484848485,451.12852813852817,30.0,296.0,192.50033333333334,12.409345042921474,37.52366200446092,365.7954545454545,182.77777777777777,207.1844113487611,460.57053030303035,168.8334722222222,1163.0903250583588,66.09849508883157,120.11032112933592,64.98031746031747,149.3722816399287,80.22691538714909,42.818290023134765,48.775699786324786,44.213183082881365,109.95580257705257,57.60122807017543,295.5555555555556,91.89289462979197,70.66884845327411,95.41916495784916,79.65367962093998,111.00316066342943,86.36464318339318,45.57653846153846,98.44625747268604,93.95785059797443,94.33796356449741,118.5086274509804,67.48367890101777,56.73015873015871,126.05397700784061,110.58659991523628,102.5779288141302,101.06537363851318,104.46299663299664,122.98191945051855,81.9235069409488,76.66547494172494,86.03661866716214,20.676486132914704,21.059638932496075,23.830520833333335,23.127020038784746,20.496246253746254,104.95960784313723,95.11847926322162,85.04583333333333,56.9335750883577,53.156666666666666,77.37702510351967,163.14662553605666,95.77788011695905,93.0616693339814,205.19313666419478,210.8932046381131,292.6666666666667,55.0,465.17213972431074,105.81059019258464,279.6363636363636,240.0,40.0,364.0817985347985,410.64785714285716,384.2316152101867,1643.2053259871443,220.6489673930867,490.0698778195489,35.69969955300128,686.266113053613,180.95924043062197,128.94912280701755,678.3837068073105,1691.5875750431294,226.7053932178932,518.9203166990897,256.63973063973066,298.0036431400656,665.3329613773833,363.70250711134327,238.85364583333336,216.0,275.0,57.72727272727273,118.0,87.79749999999999,45.0,471.08333333333337,40.0,97.09,130.2605238095238
2014-10-01,76.39233256822541,79.23308531794261,84.96812925665604,81.0188067674975,83.09734189164745,51.880892857142854,96.36249767382292,135.0,125.0,297.15959885746565,153.105788864643,177.57375000000002,215.05469200027358,60.79738095238095,406.5789473684211,22.757069235588972,189.75792956272662,222.44203216374268,412.08099395313684,495.664941902687,499.1666666666667,1220.2408949220714,219.5,735.9960373155109,766.406505105402,735.9477696976227,532.5830112017612,619.3608518518519,948.8409828419353,636.2530793226382,188.3896865942029,311.9935363842507,424.34957407407404,271.04128035534893,297.16222222222217,933.2276041666667,515.1029217019812,945.6649187802792,592.5027936264112,737.909537219906,467.37604166666665,902.824355582689,709.9850905173619,464.2015923890924,254.29001526251525,1818.5563582251084,30.0,69.31333333333335,189.41176470588235,352.0555555555555,451.66666666666674,30.0,296.0,185.05229166666666,11.974654594091,38.405129766227475,362.5,182.66666666666666,204.06139569911326,469.37625,183.26923076923077,1189.004426175709,68.71277494331066,122.94740086206896,66.87813492063493,147.83438574293353,72.58817904939754,43.38735744816587,40.19326680672269,44.79707312406751,108.54089712187861,67.37013157894738,293.3333333333333,107.15721819256395,74.59501139255876,125.29962831179904,105.02001003368915,129.87801740523514,103.65818958818959,46.576323529411766,119.8927497194164,106.02537453513062,116.0207723944875,121.05087719298244,75.6868509150934,58.568809523809534,166.55612754063338,130.0992254327421,104.56136363636361,112.16927711956724,134.3789071566731,151.72352501852504,106.22635635084858,89.98427253905514,100.83740048957003,21.991594714809004,21.28914224664225,23.956177213309566,22.524777853725222,21.894683687524598,93.61074074074074,96.83433181167203,85.23138888888889,55.1848501036001,57.12888888888889,77.1364307451264,166.23570455122933,102.62619152046784,83.15241877913753,215.3667207792208,222.16238948967433,297.27722222222224,55.0,478.95158068783076,105.04860760451669,281.16666666666663,240.0,40.0,365.66352629513347,423.2706385975136,384.45374540918016,1677.3744227994225,224.18061397584125,504.692729782295,36.06198374562639,678.1867800677581,206.18373646937516,128.70185185185187,649.024192665572,1667.856349206349,225.75922865013777,513.6750831354549,262.78723797110894,298.5958197716262,547.3722052087539,371.1210100587818,260.0,216.0,275.0,58.40909090909091,118.0,88.89185606060605,45.0,472.33333333333337,40.0,87.43,130.5995
2014-11-01,77.59556504218884,82.77498418003566,85.5331078927783,80.83369525211633,85.72474652540441,52.2625,96.43179297155304,135.0,134.21052631578948,286.80961936683616,153.75737774594856,171.53833333333333,216.82165836203637,60.7344696969697,406.5789473684211,23.139720238095236,193.64014347658917,221.40183897243105,408.1062215909091,495.86292665214233,501.4583333333333,1226.740208419032,219.5,753.6682222970267,779.774125,738.9505655410313,572.7544444444444,602.5753249007936,916.6029255548374,615.2728056094234,185.9224727078477,318.8332142053852,411.28025055568787,268.4631032822636,279.0079365079365,991.5221282372597,520.4871476495157,951.7435154484723,628.0971818874513,714.1010500107088,503.93425925925925,914.7687257065912,739.6022348874322,394.7219392986615,252.78397727272727,1850.6502754820938,30.0,69.0,189.75,351.75,453.0681818181818,30.0,296.0,197.43447368421053,12.463037483432005,43.2505194121803,365.7954545454545,182.8111111111111,209.07916564916565,470.0,176.22423076923076,1189.84793631619,67.39479481870787,123.73945970695969,65.75734848484849,139.5036497493734,65.01257960712393,43.13085966870301,37.86399118470918,44.02809523809525,109.80004788689571,64.15008333333334,149.31508771929828,111.14434402553967,86.53662641377069,141.76744463479238,115.08176227403501,157.80056089915362,119.28996545927926,51.68981481481481,125.82602956567243,114.27121458001062,129.13092156862746,131.549,82.55281683548503,64.88545454545455,158.3644670020362,176.7859412594629,117.19593461791833,141.57518841007476,174.5896013370793,195.47957703583705,160.8584272511591,99.39562937062936,123.16636300897169,22.600182544727996,21.0671768707483,24.123851752822343,23.388174048174047,22.06982847839991,109.14627450980392,110.64955917558052,87.1265238095238,54.583634773522334,65.69407407407408,80.6326061795491,167.71807515144104,112.45716666666665,93.18905733155734,214.04960045089067,250.890131993689,300.34264705882356,55.0,483.1158839285714,106.551227182489,282.46590909090907,240.0,40.0,376.0217327724359,433.7481818181818,389.6423343411439,1719.4096073612377,236.8172391721182,525.6022802197803,35.876296706989244,694.3515189520623,243.66311046511626,124.30462962962963,644.5876408090119,1721.544664723597,218.52740837373523,517.8478963254623,274.8491312810411,301.1807006399398,554.5560499396437,383.1798149220844,267.87893939393945,216.0,275.0,58.86363636363637,118.0,88.33099206349206,45.0,478.271,40.0,79.44,130.9375578947369
2014-12-01,78.1509445520079,84.37073630059311,85.94181117923569,81.78685827298347,86.3828324175824,52.14583333333333,96.50428011041609,135.0,125.0,283.99132761900273,164.48246141617352,181.2847494172494,214.2497455341786,60.79113636363636,406.5789473684211,22.64973214285714,196.2778717232481,221.40183897243105,408.3329761904762,492.60950644154246,519.7916666666666,1233.6654278074866,219.5,768.0223053697233,810.0527043422733,771.7075221708117,602.6784788359787,621.3937511671335,968.163510929844,635.7184150326798,194.61968139730638,330.4244444444444,425.75709060547297,288.78525695487764,286.8405667789001,937.2889359233999,532.4,958.2,651.3,722.6,492.6,920.8,751.1,400.08816134437683,254.83130952380952,1823.0,30.0,69.73666666666668,189.0,345.16666666666663,449.4047619047619,30.0,296.0,189.53694444444443,13.462610588120457,46.539554797617846,372.5,182.77777777777777,215.44911059289038,470.0,186.78571428571428,1195.1235143013962,65.45567927170868,120.58666666666667,63.61087301587302,143.66833333333332,70.41840714840716,43.46838617265088,31.65921568627451,44.557448292448285,108.28420669831961,63.18981481481481,164.8963333333333,140.89252679231342,93.15036796536796,166.61757575757576,128.24444454440496,184.74999046421203,136.4798208805902,52.05588888888888,152.37706310110252,131.8510322322087,145.14543308371736,150.08771929824562,96.60378090636124,64.13349206349206,194.41988491076637,216.4025578384135,149.15557584464563,195.92666044195454,225.16890059101158,254.4251738255507,202.67093434343434,126.49096149464572,161.22572917112515,22.70955094905095,21.590458152958156,26.114628205128206,24.007768065268063,22.342007575757574,122.31607843137256,127.83173629900932,88.83829365079364,57.75433105565458,75.97000000000001,86.86443424391699,168.4679549387198,120.79205861817087,104.80844223484848,219.83371937768484,465.07173472292806,301.56354166666665,59.20454545454545,485.901992481203,106.67499311294765,283.09090909090907,240.0,40.0,394.45672222222225,426.21011784511785,398.5034896435517,1728.3982966309052,246.17224956283107,541.5055551242236,35.4765606060606,667.1006175889328,237.818955087964,132.89385964912282,649.6482399425287,1701.6587301587301,212.67669749605233,510.0904987285957,277.22619963050994,295.56051252042033,532.0047619047618,381.72016517964784,284.7616666666667,216.0,275.0,58.63636363636363,118.0,89.33385642135642,45.0,479.3652380952381,40.0,62.34,131.0215818181818
2015-01-01,74.87013333333333,83.39018333333331,87.99481666666665,79.37231884057971,86.51894927536232,58.046470588235294,97.14553333333333,141.7978947368421,126.02921568627453,280.22480823863634,161.05320471014494,192.34704545454548,221.15395652173913,59.363099999999996,391.2148057509582,22.569027777777777,194.59999999999997,215.54126893939394,427.1997,480.22742424242426,531.6666666666666,1212.2808771929824,219.15625,765.4926170798899,823.6002788461537,722.9896670104939,593.7097108843537,623.6610175414863,976.8039726478828,636.5480952380952,189.84617346938776,340.93820820864875,396.2912271062271,292.92,283.93932659932653,883.8390865173475,560.2381944444444,928.1590277777776,656.4566666666666,715.3015151515151,517.1675,946.8587301587302,736.969298245614,411.0858974358974,259.3747727272727,1850.1060606060605,30.0,84.39824074074073,197.57142857142858,345.32245532245537,446.4673913043478,28.833972190794086,296.0,192.08305555555555,14.900799999999998,48.12403181818181,362.18482492997197,183.32608695652175,215.2858555555556,470.0,291.56843137254907,1199.630797101449,68.81916666666667,221.26521739130436,67.64485507246377,211.73555555555558,89.85471014492754,41.96159722222222,38.90713888888888,43.87630434782609,110.12131944444444,85.40377192982456,151.59420289855072,215.98,112.32984,220.4994444444444,193.43666666666664,246.7970666666667,176.35226666666665,60.231759259259256,224.00793650793648,160.69866666666667,214.99754385964914,206.17333333333332,121.41198067632851,78.85430555555556,301.6602666666667,281.5453333333333,213.4572222222222,258.8182608695652,303.81226666666663,368.2344927536232,226.45786666666672,152.375,220.38888888888889,26.3768115942029,26.103738095238093,32.04480769230769,26.960588235294118,26.685454545454547,148.7974074074074,112.17135555555558,102.38,62.08291666666667,72.46272727272726,102.01763157894737,164.51853333333335,135.04176666666663,109.81662037037037,220.04930555555558,748.4466666666667,611.2735294117647,57.510486111111106,484.2075847763348,99.3692,279.5869565217391,240.0,40.0,342.1108194444444,421.7267222222222,411.78541666666666,1725.7593333333334,258.76583666666664,545.189236111111,37.31681818181818,695.9633333333334,228.79933333333332,141.66583333333332,647.9652173913042,1921.1763888888888,226.69444444444449,527.5953333333332,290.7313333333333,302.03066666666666,514.8260869565216,395.06800000000004,230.0,216.0,260.0,58.395763888888894,117.57894736842105,89.606425,45.0,485.60194444444437,40.0,47.76,131.5507526315789
2015-02-01,72.9787829861111,79.66535,88.91273333333335,77.73347826086957,83.2231884057971,52.5234375,87.06766666666667,135.0,123.31666666666666,270.63075757575757,160.62655797101448,189.43120535714286,222.010375,54.5792,391.9397006337637,21.332916666666666,189.41222222222223,219.44098214285714,428.63329999999996,488.29545454545456,550.0,1233.796388888889,218.4821428571429,738.4421833239226,798.8550694444444,696.4807713728767,553.0038531746033,595.7308296130952,968.2122189153439,629.5791923436041,180.6473795283664,347.9603571428571,395.293280075188,282.63,284.02025252525254,870.4884947876939,509.8521739130434,941.0456521739129,599.9975,706.8261904761905,528.953125,922.1666666666665,753.4235294117645,378.1636363636364,240.11742424242425,1806.7340909090908,30.0,82.5,195.58714285714285,317.035462962963,447.453125,28.073687862857167,296.0,190.6663333333333,14.793633333333332,46.377201262626265,358.5267857142857,183.8068181818182,212.13037777777777,470.0,215.92884615384614,1210.7975691699605,67.8334,220.94386363636363,66.77565217391304,215.49176470588233,110.47086956521738,40.51108695652174,66.53772727272727,41.363181818181815,109.87217391304348,100.74949999999998,169.73199999999997,124.38719999999999,130.81146666666666,165.96916666666667,170.36613333333332,197.76166666666668,147.78613333333334,60.694666666666656,181.65142857142857,147.19813333333335,167.3463492063492,178.50185185185188,112.11956521739128,68.89603174603174,259.4544,222.15893333333332,155.0688888888889,179.2034782608696,252.6109333333333,299.9110144927536,258.18666666666667,104.39444444444443,180.92444444444445,26.022424242424243,24.595238095238095,30.058737373737372,26.34375,26.30659090909091,124.42714285714285,91.24185,101.13636363636364,70.25369565217392,76.94416666666667,98.06947368421052,166.21613333333332,116.48106666666666,84.27040242165242,212.94861111111112,443.79799999999994,614.214705882353,59.25369565217392,490.8799809014516,87.44296666666668,282.5326086956522,240.0,40.0,301.7659523809524,435.60523809523806,411.59375000000006,1754.3899999999996,258.7191666666667,536.2663194444444,36.966136363636366,687.3173333333332,147.03466666666668,146.49122807017542,633.2249999999999,1985.4083333333333,225.71363636363634,528.1069333333334,290.99399999999997,310.564,450.03409090909093,365.9600000000001,230.0,216.0,260.0,58.875,117.90722222222222,90.520625,45.0,486.64235294117645,40.0,58.1,132.7292823529412
2015-03-01,70.64608333333332,76.842725,89.73640833333334,76.73934782608696,81.304384057971,56.14578125,84.86103333333332,133.75,113.5,263.97074305555554,165.39343253968252,186.23106060606062,219.18083333333334,54.42679999999999,413.49445662768034,21.28,186.76,209.8625992063492,430.9288888888889,496.060606060606,483.75,1249.5370370370372,206.65,748.9077904040404,804.050753968254,700.3425269455607,579.0369038600288,618.2160476190477,973.3258736515202,618.3506578947369,186.23762026017462,356.09036461927764,397.77089102906007,275.21,273.49404761904765,880.9515211640212,541.904347826087,912.0666666666666,620.4736507936508,729.3946969696971,518.1666666666666,930.1579365079364,718.6119047619047,398.97058823529414,238.7421497584541,1748.8043478260872,30.0,85.0,194.3348484848485,309.22400966183574,448.9,28.00174668725949,296.0,192.79166666666669,14.747649999999998,49.18014166666666,350.0473484848485,185.26041666666666,209.28650000000002,470.0,234.91319444444446,1193.2434178743963,65.46659999999999,173.00066666666666,66.15942028985508,124.4438095238095,113.9861111111111,40.38895833333334,102.5787037037037,41.97463768115942,109.78472222222223,96.87301587301586,171.47826086956525,103.91333333333333,123.70805555555556,136.06693333333334,109.49999999999999,154.8712,118.66586666666666,60.625,136.65151515151513,133.15999999999997,134.9163333333333,143.99933333333334,83.50595907928388,63.26375000000001,176.05306666666667,158.40026666666665,124.98638888888887,127.97194444444443,177.6666666666667,236.0286956521739,131.33333333333331,87.5072463768116,128.94966666666667,25.46212121212121,24.396904761904757,28.64057843137255,26.688596491228072,25.06439393939394,113.73913043478261,100.1053,103.83333333333334,58.46666666666667,94.86363636363636,88.65942028985508,167.65963333333332,106.62938333333334,87.04914173789174,221.966,258.2673333333334,598.3315789473684,58.58333333333332,446.4353002070393,92.35326666666666,285.30434782608694,240.0,40.0,353.15035947712414,441.71541666666667,413.38159722222224,1719.3340000000003,251.141,532.3884057971014,35.86231884057971,677.6659999999998,150.232,153.66666666666666,626.8055555555555,1890.138888888889,229.02777777777774,523.8666666666667,297.0673333333333,323.9666666666667,441.1231884057971,349.26666666666665,230.0,216.0,260.0,59.15333333333333,116.27272727272727,91.59805555555556,45.0,471.30434782608694,40.0,55.89,132.8989523809524
2015-04-01,69.20484126984127,74.73412265512266,87.82306998556999,74.84186016004197,79.67919973544973,51.733333333333334,84.79885714285714,133.68421052631578,120.17156862745097,256.85789210789216,161.2524981962482,191.3598484848485,219.8684659090909,52.70666666666666,376.2171052631579,21.381944444444443,182.24888888888893,216.60898169336383,434.68201754385956,469.84848484848493,544.4444444444445,1182.0833333333335,229.3622291021672,752.9427356269463,813.6277302943969,696.6612390135117,620.5906111432428,602.7281347125097,1011.6533621991895,665.4596726190478,187.58505705701853,366.33369408369407,406.0164666051092,293.37,275.01984126984127,892.5118141407203,538.0227272727273,940.7708333333334,606.5873015873016,727.6349206349207,523.4722222222222,928.1416666666667,714.5833333333333,385.4666666666667,234.56628787878788,1746.0227272727273,30.0,83.82575757575756,198.4878787878788,308.06102693602696,448.47222222222223,28.87841506260095,296.0,194.1435185185185,14.7046746031746,53.15218023924546,355.4563492063492,185.7608695652174,218.64825396825398,470.0,274.0350877192982,1199.8290307971015,67.03125,185.22916666666669,66.96969696969698,133.0456140350877,102.5144927536232,41.33333333333333,43.89699074074074,42.51136363636364,111.39492753623188,77.00757575757574,170.8695652173913,87.95,94.4023188405797,110.15277777777776,91.6032463768116,132.67805555555555,100.49422222222223,51.52777777777777,115.6,110.46555555555555,112.85087719298247,126.9437037037037,73.8142803030303,60.91304347826087,136.06222222222223,159.4375,106.73565217391305,111.308115942029,169.73611111111111,177.53066666666666,116.0486111111111,80.79545454545455,118.06175438596493,25.634920634920633,24.533333333333335,28.415359477124184,26.289473684210527,24.682539682539684,109.39772727272725,103.06452380952382,95.27083333333333,59.923611111111114,68.45833333333333,83.8560606060606,168.42015873015873,100.09737734487733,88.11372655122656,222.99999999999997,207.54513888888886,563.857894736842,58.95652173913044,487.95772854596385,82.99143518518517,286.5,250.0,40.0,318.046875,445.72916666666663,692.6792150524161,1740.9722222222226,254.90833333333333,529.8295454545455,36.225,675.9722222222222,206.62847222222223,143.91666666666666,636.4855072463768,1840.6391304347826,239.16666666666663,519.3854166666666,298.71527777777777,331.9375,414.0909090909091,341.77083333333337,230.0,216.0,260.0,59.375,116.06349206349205,91.08967391304348,45.0,463.00724637681157,40.0,59.52,132.8992578947369
2015-05-01,68.22601515151514,72.6130707070707,87.6661406926407,73.65022622053873,79.48306727994226,51.513888888888886,84.50273333333331,138.08341666666666,117.76041666666667,247.28810425685424,161.7647497704316,198.81655092592595,235.06420454545452,52.80666666666666,351.01456292245774,21.534722222222218,185.05666666666673,214.7295321637427,439.6382456140351,485.5681818181818,625.0,1287.7450980392157,232.2177494517544,798.735904499541,836.6139329805998,750.2793591630937,661.8214195526696,669.7820216049382,1078.3494138306291,655.71331738437,208.88803178360632,394.5396825396826,465.6205183096631,325.93,292.91468253968253,924.5549112577854,538.7878787878788,950.5548611111111,648.095238095238,737.6515151515151,548.3796296296296,945.5166666666668,722.425,440.60755555555556,235.89484126984127,1804.4444444444448,30.0,86.8015873015873,217.21228070175437,326.44802188552194,422.6388888888889,29.21829794868543,296.0,184.7543859649123,14.682472222222223,51.16930531505531,354.1592261904762,224.18478260869566,216.98722222222221,470.0,291.6203703703703,1213.5486111111113,63.7463768115942,182.63257575757578,64.23007936507936,151.90066666666667,86.19047619047619,49.00757575757576,46.53541666666666,41.020833333333336,103.24603174603176,69.43261904761904,206.91304347826082,96.59972222222223,90.40333333333335,117.25138888888888,103.08583333333333,140.09420289855072,108.1240579710145,49.166666666666664,113.44631578947366,106.93478260869566,112.97533333333334,145.68627450980395,76.87685383244207,58.41289855072464,157.91652173913045,180.37638888888887,108.50028985507248,141.31536231884056,170.81638888888884,180.77536231884056,108.3886111111111,97.93939393939394,128.94156862745098,24.571428571428573,25.92166666666667,28.0153125,26.035087719298247,24.098484848484848,117.25333333333333,113.65981240981242,92.48148148148148,59.64015151515151,115.23809523809526,83.75757575757575,183.83077994227995,119.14352525252527,114.85837121212123,226.87361111111113,196.4993055555556,542.5447368421053,60.166666666666664,466.08082706766925,82.77984848484849,295.90909090909093,250.0,40.0,306.13526143790847,418.0805555555555,403.90323691460054,1758.8541666666665,256.6317099567099,522.0129870129871,37.845454545454544,702.1527777777776,236.73611111111114,151.8421052631579,713.7688405797103,1969.6014492753625,217.42424242424244,527.4652777777777,329.65902777777774,319.89583333333337,431.344696969697,339.7013888888889,230.0,216.0,260.0,59.020833333333336,111.9,92.76449275362319,45.0,440.0984848484848,40.0,64.08,133.4960263157895
2015-06-01,67.66712121212119,71.80785858585858,88.52140115440118,72.82265840220386,78.66238471673253,51.33683712121212,84.38611111111112,135.0,124.0,242.54017255892256,173.33333333333334,277.4032589285714,222.4900396825397,52.54666666666666,378.1984384269853,21.034930555555558,185.05666666666673,219.72261775362318,434.21506944444445,490.75772727272727,562.5,1233.7966666666666,218.99523809523808,805.5736176702086,844.8837141694285,766.8963267125032,677.0128066378065,657.0841224747476,1137.9733918178772,708.0718954248367,209.2570204101454,414.9734110840218,478.67746373996374,367.76,308.7138276185895,935.5568221030177,490.6765151515151,927.5277777777778,630.5226315789473,725.3166666666668,509.16666666666663,1216.2666666666667,729.0703703703703,395.89404761904757,234.18568181818182,1748.1386363636364,30.0,96.13636363636364,194.84975,315.8567251461988,452.0833333333333,29.51422474271307,296.0,178.76142857142855,14.690251443001445,48.42791354016355,351.30952380952385,200.1904761904762,216.83393939393937,470.0,239.16607142857143,1286.785634920635,65.32953333333332,209.52898550724638,64.51381944444445,128.2821052631579,118.18811594202897,42.74268115942029,86.66434523809525,42.405227272727274,111.64862318840578,94.04175000000001,218.52999999999997,97.2008,125.11493333333333,135.95749999999998,112.81786666666665,163.576,120.09013333333334,61.87509259259259,133.5909090909091,131.91039999999998,135.515873015873,147.94592592592593,80.26976449275361,61.60681818181819,182.16693333333333,156.84586666666667,120.94083333333333,123.87777777777778,179.42533333333333,248.29333333333332,129.48693333333335,89.71555555555555,129.58701754385964,25.11348484848485,23.9684126984127,28.965249999999997,25.9634375,24.148260869565217,112.94039215686274,122.42008297258299,99.44500000000001,69.1066,69.64777777777778,90.75357142857142,190.17148484848488,142.2225598845599,110.21881313131314,221.40466666666666,242.2973333333333,606.771875,59.763749999999995,492.8646952259164,82.37954545454544,282.67045454545456,250.0,40.0,333.6308608058608,462.9345138888889,414.452479338843,1727.1246666666666,261.62030303030303,534.4366391184574,36.4925,676.8013333333333,137.79533333333336,146.66666666666666,629.7513888888888,1880.229861111111,237.80555555555554,521.1199444444445,309.6980000000001,323.1286666666666,426.7340579710145,346.232,230.0,216.0,260.0,59.2866,118.0,91.63642814009663,45.0,468.77777777777777,40.0,61.48,133.8952238095238
2015-07-01,64.94799214975845,70.50511188271605,88.55234553775745,71.10688405797102,77.76328502415458,52.0,84.46944444444445,131.00000000000003,119.67569444444445,236.3197601010101,158.79858682983684,189.6123236832612,236.7514876984127,53.18666666666667,392.058324622614,21.713996666666663,184.59,216.01399341356102,448.3685504347826,546.4147426647427,587.5,1374.655215643275,225.70749007936507,815.3669711468756,874.5377934466351,773.1744343891403,668.2214912280702,649.408840388007,1208.7083333333333,742.0866013071895,209.56338763575607,413.65034722222225,466.3342086834734,359.51847619047624,293.4035218253968,922.9965034965035,509.4532015810276,1023.155031884058,673.8333106060606,738.3650865800865,504.1170138888889,932.6045454545455,694.3976844070961,422.56355661881975,224.89271362695274,1731.3869765840218,30.0,86.86944444444444,217.70365631469977,335.82761703703704,451.74596920289855,30.0,296.0,188.63999666666666,15.75034722222222,43.4773544973545,380.6038642729819,189.4837878787879,213.72916666666669,470.0,248.86026404151406,1222.528132364954,63.88419668350168,218.64328219696972,65.2849837123599,116.36666666666665,113.7661718126444,46.349305894483585,57.30503068500128,43.402471741221746,110.05685948330184,74.56070952380954,179.07518933333336,95.55058988075054,73.21546706542945,128.66317052782463,122.31686497590738,172.84660904734565,123.61580388618079,50.444039215686274,140.20944544935628,106.23912858529015,138.88611085478522,175.3108827176388,78.72829455712667,62.61863405619008,193.77276907001635,229.74521333333337,121.42451207729468,166.6510447385003,184.20231333333334,254.07467920106976,136.34766666666667,98.36364117364117,137.6763976608187,24.85671673254282,24.678138528138525,28.745765291806954,25.73344298245614,23.543970355731222,116.61772849749829,120.30153508771932,90.51254734848484,59.41536289855072,56.05993859649122,89.94698093058733,188.45648448773449,170.61288580246912,103.71136904761906,246.84027777777774,501.429798148148,615.0459602214091,58.50766968599033,504.5119968797436,80.28777777777779,291.04888285024157,250.0,40.0,348.21470644090977,421.67658650793646,412.4637681159421,1769.3951200000001,272.73333333333335,528.5144927536231,36.42610669191919,686.0918720000001,225.5539925925926,139.84753550543027,677.2317361111111,1835.781180555555,282.3392803030303,543.4248554666667,310.07461866666677,302.81719999999996,467.57606749311293,323.16101333333336,230.0,216.0,260.0,59.724333333333334,114.75740555555558,92.92768465277778,45.0,455.048408496732,40.0,56.56,133.6860045454545
